sentence_id,text,char_count,word_count,phoneme_count,complexity_tag,t_synth_start,t_front_end_end,t_acoustic_end,t_vocoder_end,t_audio_write_end,front_end_ms,acoustic_ms,vocoder_ms,write_ms,total_synth_ms,audio_duration_s,n_samples,sample_rate,rtf,energy_j,energy_wh,energy_per_speech_s,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
REF_0000,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,7580.846729852,7580.847494097,7581.32075341,7582.000885399,7582.075549339,0.004387999979371671,472.90681400045287,679.4222320004337,74.6395569995002,1228.8194869997824,3.889,85760,22050,0.31597312599634414,10.323727009679478,0.0028677019471331886,2.6545968140086087,97.49522578694594,100.0,54.55,False,0.32308588612219985,8.974607947838885e-05,0.32290823863636364,0.3239296875,0.0011158335918988386,3.964558598265,0.00020133821586887428,0.7185498374339745
A1_0001,.Le chat dort.,14,3,,short_plain,7610.846822241,7610.847393621,7611.071647498,7611.270994668,7611.312665695,0.004073000127391424,224.08422700027586,198.81283699942287,41.647031999673345,465.84345399969607,1.173,25856,22050,0.3971384944583939,4.3988096824092136,0.0012218915784470037,3.750050880144257,81.98289109264718,97.5609756097561,52.35,False,0.12905806448142,3.5849462355949996e-05,0.32302125,0.32353125,0.0005224331832558187,4.1141379561708,7.604615735150312e-05,0.648924744525768
A2_0002,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,7640.846858269,7640.847509986,7641.194994304,7641.640908094,7641.698949213,0.0036849996831733733,347.26238300027035,445.3687920004086,58.01962399982585,852.0909439994284,2.612,57600,22050,0.3262216477792605,7.741578514830031,0.002150438476341675,2.963850886228955,85.67281754462698,100.0,54.55,False,0.2591991271544708,7.199975754290856e-05,0.32431788194444444,0.32930625,0.0007824055506293054,3.387065535755,0.0001536676320178687,0.6781345878773399
A3_0003,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,7670.846931976,7670.847759306,7671.348066635,7672.183994776,7672.262984948,0.004165999598626513,499.89343299967004,835.1424880002014,78.93014700039203,1416.052972000216,4.644,102400,22050,0.3049209672696417,12.861721248586008,0.0035727003468294465,2.7695351525809664,91.64368976582436,100.0,56.2,False,0.41530344444154393,0.00011536206790042888,0.3191731026785714,0.32289375000000003,0.001308512846352543,3.5183612976244283,0.00026457808312876745,0.7176190956750729
B1_0004,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,7700.847013416,7700.847664764,7701.206313551,7701.685369888,7701.743547244,0.004350999915914144,358.42109299937874,478.47577100037597,58.15262099986285,896.5338280004289,2.833,62464,22050,0.3164609346983512,7.802474236210387,0.0021673539545028855,2.7541384525980894,89.02900839230958,100.0,55.1,False,0.25660352558112676,7.127875710586855e-05,0.3206336805555556,0.32353125,0.0007927931137957179,3.490981161182555,0.00014156975337882325,0.6169652337081
B2_0005,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,7730.847538444,7730.848328667,7731.35634153,7732.227627705,7732.30797798,0.004491999789024703,507.70041899977514,870.5051409997395,80.32921199992415,1460.4395360001945,4.888,107776,22050,0.2987805924713982,14.782580397923558,0.004106272332756544,3.024259492210221,89.5068882300724,100.0,56.2,False,0.4445233192264475,0.0001234786997851243,0.3170892708333334,0.323371875,0.001631363049048373,4.070240442732887,0.0003020662965000713,0.7731330423758692
B3_0006,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,7760.848280109,7760.849024723,7761.265562522,7761.950114344,7762.022156451,0.0034499998946557753,416.2122010002349,684.0111239998805,72.01994600018224,1173.8763419998577,3.727,82176,22050,0.31496547947406967,11.31760498016901,0.0031437791611580584,3.0366527985427987,89.0732874726777,100.0,55.65,False,0.35275611292941333,9.798780914705926e-05,0.3207795572916667,0.3289,0.0012309998616865687,3.89743923901275,0.0002192711197236292,0.7086089293670943
B4_0007,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,7790.848367486,7790.849037825,7791.209991079,7791.719353896,7791.779981932,0.0037250001696520485,360.7175280003503,508.50811899999826,60.60700399939378,931.6144459999123,2.902,64000,22050,0.3210249641626162,8.46262871975915,0.0023507301999330975,2.9161367056371987,89.49015492661192,100.0,55.65,False,0.25892054389697233,7.192237330471454e-05,0.32352465277777775,0.32841250000000005,0.0009588504556093925,4.2260705535896,0.00015774452370910554,0.7001486973029177
C1_0008,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,7820.848445941,7820.849311138,7821.56336621,7822.823138257,7822.92394743,0.003890000698447693,713.6776159995861,1258.0189990003419,100.78835300009814,2075.5014890000894,7.105,156672,22050,0.2921184361717226,20.705615906665976,0.005751559974073882,2.9142316547031633,91.288210233265,100.0,59.5,False,0.6461931763278731,0.00017949810453552032,0.3230890625000001,0.32930625,0.0022848610523554117,4.061216988301619,0.00039263873826675855,0.7048073244611591
C2_0009,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,7850.848636651,7850.849328556,7851.281351504,7851.961762611,7852.031227933,0.004038000042783096,431.7667969999093,679.7100500007218,69.4445179997274,1182.5912820004305,3.843,84736,22050,0.30772606869644303,11.43191445938977,0.003175531794274936,2.9747370438172704,89.47109800768338,100.0,56.75,False,0.35408354714176316,9.835654087271199e-05,0.32222057291666667,0.323371875,0.0012596933772277606,4.051739139558584,0.00021434512680202245,0.7132863178653558
REF_0010,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,7880.848746068,7880.849460798,7881.290475667,7881.970863436,7882.041135209,0.0037970003177179024,440.7498669997949,679.6988650003186,70.25187599992933,1192.389140999694,3.889,85760,22050,0.30660559038305324,11.362358005162472,0.0031562105569895756,2.921665725163917,90.33131233055853,100.0,56.2,False,0.3549908569319346,9.860857136998183e-05,0.32282734375000005,0.32377031250000005,0.0012362319202816252,3.855918488266584,0.00021829013951178797,0.6980836822301116
A1_0011,.Le chat dort.,14,3,,short_plain,7910.849010552,7910.849580863,7911.075364311,7911.277412153,7911.320439597,0.004131999958190136,225.60890700060554,201.56414400025824,43.003265999686846,471.42904499924043,1.173,25856,22050,0.4019002941169995,4.389042546116166,0.0012191784850322685,3.74172425073842,82.81322207958922,97.5,54.0,False,0.126800620805082,3.522239466807833e-05,0.3174490625,0.3216984375,0.0005181195636381941,4.1638876447304,7.864015279741183e-05,0.68080760609758
A2_0012,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,7940.849070397,7940.849719957,7941.18255949,7941.620181487,7941.675587793,0.004141999852436129,332.6176930004294,436.98346899964235,55.38737599999877,826.517395999872,2.612,57600,22050,0.31643085604895554,6.588802014719754,0.0018302227818665982,2.5225122567839793,88.54593017651463,100.0,55.65,False,0.22638126077125992,6.28836835475722e-05,0.322794140625,0.3232921875,0.0006146371302818785,3.313257737213375,0.00013977773577827566,0.7219307712413275
A3_0013,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,7970.849148755,7970.849900352,7971.348896648,7972.180742977,7972.25920686,0.004233000254316721,498.70787399959227,830.786736999471,78.4404629994242,1410.0581049997345,4.644,102400,22050,0.30363008290261295,13.260360355825595,0.003683433432173776,2.8553747536230825,91.29160984401753,100.0,56.75,False,0.41913623550351375,0.00011642673208430938,0.3232030133928571,0.3287375,0.0014053400291879114,3.7757800522328506,0.0002835389988506368,0.7865285428875456
B1_0014,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,8000.849229832,8000.84988398,8001.203766846,8001.69343927,8001.75223845,0.004256000465829857,353.65230699972017,489.10332700052095,58.77987900021253,903.008618000058,2.833,62464,22050,0.3187464235792651,9.119808075133236,0.0025332800208703434,3.219134512930898,88.71118304045133,100.0,55.65,False,0.25563175294192764,7.100882026164656e-05,0.3187491319444445,0.3228140625,0.0011020394907142637,4.850627911726333,0.00016036947130306054,0.6946437794644222
B2_0015,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,8030.849292986,8030.850059873,8031.367636807,8032.239562103,8032.320775538,0.0038689995562890545,517.2646330001953,871.0416710000572,81.19162799994228,1471.482551999543,4.888,107776,22050,0.30103980196389996,14.194196479592206,0.003942832355442279,2.9038863501620717,90.11002918891684,100.0,56.75,False,0.44403955561857306,0.00012334432100515917,0.31786427083333335,0.32313281250000003,0.001500920676834845,3.75188574944606,0.00028262530130725085,0.7182284571679133
B3_0016,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,8060.849373889,8060.85013148,8061.258305985,8061.922243086,8061.992541964,0.0035349994504940696,407.880146000025,663.4180580003886,70.27805400048237,1143.168075000176,3.727,82176,22050,0.3067260732493094,10.83223668281604,0.003008954634115567,2.9064225067926053,88.27003503913004,100.0,56.2,False,0.35644992411165977,9.901386780879438e-05,0.3244765625,0.32995625,0.0010882376025642038,3.4917720634259175,0.0002317074470409635,0.7506918430250265
B4_0017,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,8090.84945585,8090.850126736,8091.21760548,8091.728683014,8091.790119109,0.004312999408284668,367.24290500023926,510.32772100006696,61.41564100016694,940.6632590007575,2.902,64000,22050,0.3241430940733141,8.963269181024684,0.002489796994729079,3.088652371131869,85.92781202537302,100.0,55.65,False,0.2913505569387502,8.093071026076395e-05,0.3227503125,0.323053125,0.0009137739959462077,3.6428771121782098,0.00018159420641235843,0.707520930716222
